,site,quadrat,species,trackID,year_t,type,basalArea_genet,recruit_t,survives_tplus1,age,size_tplus1,nearEdge,Suspect,area_t,area_tplus1,flwr,flwr.pred,glum.pred,flwr.sim,glum.sim,seed.sim
36903,Fry Park,30734,Muhlenbergia montana,MUHMON_2009_7,2020,Cover,0.000169006,0,NA,11,NA,FALSE,FALSE,1.690057665,NA,NA,0.77543944,38.73196124,1,56,56
36904,Fry Park,30734,Muhlenbergia montana,MUHMON_2009_8,2009,Cover,0.000590023,1,1,0,0.000484541,TRUE,FALSE,5.900229798,4.845406125,NA,0.807043096,77.19642477,1,55,55
36905,Fry Park,30734,Muhlenbergia montana,MUHMON_2009_8,2011,Cover,0.000484541,0,0,1,NA,TRUE,FALSE,4.845406125,NA,NA,0.802298371,69.2484062,1,70,70
36906,Fry Park,30734,Muhlenbergia montana,MUHMON_2009_9,2009,Cover,0.004371358,1,1,0,0.002075133,FALSE,FALSE,43.71357695,20.75132753,NA,0.850415571,233.0198502,1,207,207
36907,Fry Park,30734,Muhlenbergia montana,MUHMON_2009_9,2010,Cover,0.002075133,0,1,1,0.000665491,FALSE,FALSE,20.75132753,6.654906494,NA,0.835300463,154.4882435,1,194,194
36908,Fry Park,30734,Muhlenbergia montana,MUHMON_2009_9,2011,Cover,0.000665491,0,1,2,0.00036006,FALSE,FALSE,6.654906494,3.600595476,NA,0.809899696,82.49613059,1,32,32
36909,Fry Park,30734,Muhlenbergia montana,MUHMON_2009_9,2012,Cover,0.00036006,0,0,3,NA,FALSE,FALSE,3.600595476,NA,NA,0.794980111,58.78565347,0,0,0
36910,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_1,2010,Cover,5.01E-05,1,0,0,NA,FALSE,FALSE,0.501221659,NA,NA,0.741347947,19.80930921,0,0,0
36911,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_10,2010,Cover,0.000367682,1,0,0,NA,FALSE,FALSE,3.676815123,NA,NA,0.795502918,59.46890755,0,0,0
36912,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_11,2010,Cover,0.000941759,1,0,0,NA,FALSE,FALSE,9.417588963,NA,NA,0.817958747,99.91279215,1,130,130
36913,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2010,Cover,0.000636858,1,1,0,0.000283309,FALSE,FALSE,6.368583993,2.833092436,NA,0.808859745,80.51885354,0,0,0
36914,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2011,Cover,0.000283309,0,1,1,0.000563469,FALSE,FALSE,2.833092436,5.634693989,NA,0.788926378,51.50354726,1,23,23
36915,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2012,Cover,0.000563469,0,1,2,0.001267877,FALSE,FALSE,5.634693989,12.67877117,NA,0.805941615,75.26013173,0,0,0
36916,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2013,Cover,0.001267877,0,1,3,0.004566393,FALSE,FALSE,12.67877117,45.66392647,NA,0.824646976,117.7225596,1,136,136
36917,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2014,Cover,0.004566393,0,1,4,0.00515274,FALSE,FALSE,45.66392647,51.52739891,NA,0.851264647,238.6989382,1,271,271
36918,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2015,Cover,0.00515274,0,1,5,0.002098967,FALSE,FALSE,51.52739891,20.98966759,NA,0.853593813,255.1483479,1,289,289
36919,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2016,Cover,0.002098967,0,1,6,0.000582931,FALSE,FALSE,20.98966759,5.829312183,NA,0.835541128,155.4645728,1,172,172
36920,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2017,Cover,0.000582931,0,1,7,0.000534455,FALSE,FALSE,5.829312183,5.344546067,NA,0.80675431,76.68318411,0,0,0
36921,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2019,Cover,0.000534455,0,1,8,0.000151121,FALSE,FALSE,5.344546067,1.51121301,NA,0.804671175,73.09696943,0,0,0
36922,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_12,2020,Cover,0.000151121,0,NA,9,NA,FALSE,FALSE,1.51121301,NA,NA,0.772440093,36.41435744,1,54,54
36923,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_13,2010,Cover,0.000613069,1,1,0,0.000310045,FALSE,FALSE,6.130687595,3.100446027,NA,0.807955976,78.84547575,1,55,55
36924,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_13,2011,Cover,0.000310045,0,1,1,0.000797789,FALSE,FALSE,3.100446027,7.977886804,NA,0.791218794,54.13044894,1,36,36
36925,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_13,2012,Cover,0.000797789,0,1,2,0.001514804,TRUE,FALSE,7.977886804,15.14804054,NA,0.814141691,91.17456968,1,117,117
36926,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_13,2013,Cover,0.001514804,0,1,3,0.007846313,TRUE,FALSE,15.14804054,78.46312708,NA,0.82855601,129.8645996,1,114,114
36927,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_13,2014,Cover,0.007846313,0,1,4,0.003795012,TRUE,FALSE,78.46312708,37.95011977,NA,0.861466502,321.7651994,1,262,262
36928,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_13,2015,Cover,0.003795012,0,1,5,0.002458482,TRUE,FALSE,37.95011977,24.58481662,NA,0.847637892,215.536029,1,196,196
36929,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_13,2016,Cover,0.002458482,0,1,6,0.001172687,TRUE,FALSE,24.58481662,11.72686947,NA,0.83884391,169.6322693,1,168,168
36930,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_13,2017,Cover,0.001172687,0,1,7,6.55E-05,FALSE,TRUE,11.72686947,0.655372977,NA,0.822910444,112.7616692,1,96,96
36931,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_13,2018,Cover,6.55E-05,0,0,8,NA,FALSE,FALSE,0.655372977,NA,NA,0.749150607,22.96749949,1,27,27
36932,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_14,2010,Cover,0.000350273,1,1,0,0.000195744,FALSE,FALSE,3.502727147,1.957438861,NA,0.794290831,57.89875113,1,85,85
36933,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_14,2011,Cover,0.000195744,0,0,1,NA,FALSE,FALSE,1.957438861,NA,NA,0.779335168,42.0007824,0,0,0
36934,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_15,2010,Cover,0.000393211,1,1,0,0.000221314,FALSE,FALSE,3.932112907,2.213144159,NA,0.797171654,61.71245919,0,0,0
36935,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_15,2011,Cover,0.000221314,0,1,1,0.00030181,FALSE,FALSE,2.213144159,3.018101339,NA,0.782554384,44.94404516,0,0,0
36936,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_15,2012,Cover,0.00030181,0,0,2,NA,FALSE,FALSE,3.018101339,NA,NA,0.790536428,53.33258682,1,39,39
36937,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_16,2010,Cover,0.00113564,1,1,0,0.000427921,FALSE,FALSE,11.35640262,4.279213097,NA,0.822192288,110.7824026,1,158,158
36938,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_16,2011,Cover,0.000427921,0,1,1,0.001188523,FALSE,FALSE,4.279213097,11.88523302,NA,0.799259984,64.66053837,1,41,41
36939,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_16,2012,Cover,0.001188523,0,1,2,0.001003382,FALSE,FALSE,11.88523302,10.03382419,NA,0.823209863,113.5991786,1,52,52
36940,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_16,2013,Cover,0.001003382,0,0,3,NA,FALSE,FALSE,10.03382419,NA,NA,0.819400841,103.4680387,0,0,0
36941,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2010,Cover,0.000320513,1,1,0,0.000181368,FALSE,FALSE,3.205128266,1.813681778,NA,0.792058306,55.13115589,1,42,42
36942,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2011,Cover,0.000181368,0,1,1,0.000170148,FALSE,FALSE,1.813681778,1.701483661,NA,0.777318025,40.27011068,0,0,0
36943,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2012,Cover,0.000170148,0,1,2,0.000690677,FALSE,FALSE,1.701483661,6.906768389,NA,0.775619224,38.87619559,1,26,26
36944,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2013,Cover,0.000690677,0,1,3,0.001781449,FALSE,FALSE,6.906768389,17.81449328,NA,0.810774762,84.20411281,0,0,0
36945,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2014,Cover,0.001781449,0,1,4,0.0026339,FALSE,FALSE,17.81449328,26.33899651,NA,0.83205746,142.0156783,1,106,106
36946,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2015,Cover,0.0026339,0,1,5,0.00126628,FALSE,FALSE,26.33899651,12.66280094,NA,0.840266867,176.2059558,1,158,158
36947,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2016,Cover,0.00126628,0,1,6,0.001469282,FALSE,FALSE,12.66280094,14.69282183,NA,0.824619039,117.6407358,1,108,108
36948,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2017,Cover,0.001469282,0,1,7,0.000281732,FALSE,FALSE,14.69282183,2.817319119,NA,0.827890663,127.6970126,1,130,130
36949,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2018,Cover,0.000281732,0,1,8,0.001908091,FALSE,FALSE,2.817319119,19.08091311,NA,0.788783845,51.34516526,1,69,69
36950,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2019,Cover,0.001908091,0,1,9,0.000409854,FALSE,FALSE,19.08091311,4.098543462,NA,0.833523228,147.4991827,1,93,93
36951,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_17,2020,Cover,0.000409854,0,NA,10,NA,FALSE,FALSE,4.098543462,NA,NA,0.798197066,63.13999029,1,63,63
36952,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_18,2010,Cover,0.001173312,1,1,0,0.000172876,FALSE,FALSE,11.73311719,1.728758362,NA,0.822922341,112.7948062,1,83,83
36953,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_18,2011,Cover,0.000172876,0,0,1,NA,FALSE,FALSE,1.728758362,NA,NA,0.776043141,39.21874856,1,22,22
36954,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2010,Cover,0.000381228,1,1,0,0.000572147,FALSE,FALSE,3.812282411,5.721471723,NA,0.796403583,60.66779063,1,61,61
36955,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2011,Cover,0.000572147,0,1,1,0.000831605,FALSE,FALSE,5.721471723,8.316045027,NA,0.806307719,75.89733103,1,62,62
36956,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2012,Cover,0.000831605,0,1,2,0.000930757,FALSE,FALSE,8.316045027,9.307568996,NA,0.81510256,93.28662697,1,105,105
36957,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2013,Cover,0.000930757,0,1,3,0.012280272,FALSE,FALSE,9.307568996,122.8027188,NA,0.817690401,99.2671997,1,96,96
36958,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2014,Cover,0.012280272,0,1,4,0.007034364,FALSE,FALSE,122.8027188,70.34364417,NA,0.869458851,411.9630574,1,422,422
36959,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2015,Cover,0.007034364,0,1,5,0.003250427,FALSE,FALSE,70.34364417,32.50427038,NA,0.859456248,302.9482202,1,311,311
36960,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2016,Cover,0.003250427,0,1,6,0.001348203,FALSE,FALSE,32.50427038,13.48202685,NA,0.844546278,197.8831931,1,160,160
36961,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2017,Cover,0.001348203,0,1,7,0.001147113,FALSE,FALSE,13.48202685,11.47113023,NA,0.826004309,121.7801809,1,111,111
36962,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2018,Cover,0.001147113,0,1,8,0.000203191,FALSE,FALSE,11.47113023,2.031908934,NA,0.822417409,111.3984034,0,0,0
36963,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_19,2019,Cover,0.000203191,0,NA,9,NA,FALSE,FALSE,2.031908934,NA,NA,0.780317792,42.87488297,1,44,44
36964,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_2,2010,Cover,0.000496743,1,0,0,NA,FALSE,FALSE,4.967427313,NA,NA,0.802902324,70.205047,1,81,81
36965,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_20,2010,Cover,0.000340647,1,0,0,NA,FALSE,FALSE,3.406468587,NA,NA,0.793592095,57.01553162,1,51,51
36966,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_21,2010,Cover,0.000242393,1,0,0,NA,FALSE,FALSE,2.423927071,NA,NA,0.784917777,47.25717375,1,52,52
36967,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_22,2010,Cover,0.000721682,1,0,0,NA,FALSE,FALSE,7.21681873,NA,NA,0.8118052,86.26880044,1,84,84
36968,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2010,Cover,0.00020198,1,1,0,0.00066586,FALSE,FALSE,2.019798679,6.658595534,NA,0.780160687,42.7337278,0,0,0
36969,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2011,Cover,0.00066586,0,1,1,0.00057294,FALSE,FALSE,6.658595534,5.729400395,NA,0.809912774,82.52135461,1,84,84
36970,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2012,Cover,0.00057294,0,1,2,0.000911786,FALSE,FALSE,5.729400395,9.117863024,NA,0.806340866,75.95533365,1,67,67
36971,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2013,Cover,0.000911786,0,1,3,0.007757252,FALSE,FALSE,9.117863024,77.57251994,NA,0.817219417,98.14592184,0,0,0
36972,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2014,Cover,0.007757252,0,1,4,0.01776824,FALSE,FALSE,77.57251994,177.6824008,NA,0.861257559,319.7452867,1,322,322
36973,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2015,Cover,0.01776824,0,1,5,0.006750556,FALSE,FALSE,177.6824008,67.50556028,NA,0.875752093,505.0832317,1,462,462
36974,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2016,Cover,0.006750556,0,1,6,0.002127481,FALSE,FALSE,67.50556028,21.27480817,NA,0.858692066,296.143346,1,313,313
36975,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2017,Cover,0.002127481,0,1,7,0.00171847,FALSE,FALSE,21.27480817,17.18469843,NA,0.835825122,156.6261074,1,106,106
36976,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2018,Cover,0.00171847,0,1,8,0.001217683,FALSE,FALSE,17.18469843,12.1768327,NA,0.83128515,139.2236934,1,134,134
36977,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_23,2019,Cover,0.001217683,0,NA,9,NA,FALSE,FALSE,12.1768327,NA,NA,0.823749891,115.1283302,0,0,0
36978,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_24,2010,Cover,0.000257401,1,0,0,NA,FALSE,FALSE,2.574013587,NA,NA,0.786468247,48.84959751,1,60,60
36979,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_25,2010,Cover,0.000398605,1,0,0,NA,FALSE,FALSE,3.986052373,NA,NA,0.797509092,62.17803238,1,74,74
36980,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_26,2010,Cover,0.000772159,1,1,0,0.00024543,FALSE,FALSE,7.721594984,2.454304742,NA,0.813383206,89.54696322,1,78,78
36981,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_26,2011,Cover,0.00024543,0,0,1,NA,FALSE,FALSE,2.454304742,NA,NA,0.785239872,47.58297399,1,40,40
36982,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_27,2010,Cover,0.001386041,1,0,0,NA,FALSE,FALSE,13.86040996,NA,NA,0.826613196,123.6539324,1,131,131
36983,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_28,2010,Cover,0.002979474,1,0,0,NA,TRUE,FALSE,29.79474173,NA,NA,0.842786734,188.6062668,0,0,0
36984,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_29,2010,Cover,0.000455728,1,1,0,0.000204928,FALSE,FALSE,4.55728154,2.049276224,NA,0.80080373,66.94566913,0,0,0
36985,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_29,2011,Cover,0.000204928,0,0,1,NA,FALSE,FALSE,2.049276224,NA,NA,0.780541329,43.07665663,0,0,0
36986,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_3,2010,Cover,0.000556045,1,0,0,NA,FALSE,FALSE,5.560454928,NA,NA,0.805623482,74.71150195,1,69,69
36987,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_30,2010,Cover,0.000799684,1,0,0,NA,FALSE,FALSE,7.996838656,NA,NA,0.814196714,91.29398764,1,115,115
36988,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_31,2010,Cover,0.000461836,1,0,0,NA,TRUE,FALSE,4.618362381,NA,NA,0.801129049,67.4391683,1,56,56
36989,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_32,2010,Cover,0.001772886,1,0,0,NA,FALSE,FALSE,17.72886141,NA,NA,0.831954233,141.6386878,1,206,206
36990,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_33,2010,Cover,0.00049363,1,1,0,9.95E-05,FALSE,FALSE,4.936299845,0.995227839,NA,0.802749809,69.96201955,1,60,60
36991,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_33,2011,Cover,9.95E-05,0,0,1,NA,FALSE,FALSE,0.995227839,NA,NA,0.760990861,28.92022606,1,25,25
36992,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_34,2010,Cover,0.000483537,1,0,0,NA,FALSE,FALSE,4.835369479,NA,NA,0.802247956,69.16924119,1,56,56
36993,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_35,2010,Cover,0.000182208,1,0,0,NA,FALSE,FALSE,1.822084989,NA,NA,0.777440639,40.37293123,1,10,10
36994,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2010,Cover,0.000121016,1,1,0,0.002861507,FALSE,FALSE,1.210159024,28.61507467,NA,0.766399245,32.21422735,1,26,26
36995,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2011,Cover,0.002861507,0,1,1,0.001188797,FALSE,FALSE,28.61507467,11.88797419,NA,0.841964576,184.4495376,0,0,0
36996,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2012,Cover,0.001188797,0,1,2,0.010077518,FALSE,FALSE,11.88797419,100.7751778,NA,0.823215007,113.6136311,1,108,108
36997,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2013,Cover,0.010077518,0,1,3,0.022206676,TRUE,FALSE,100.7751778,222.0667634,NA,0.86598113,369.3998634,1,299,299
36998,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2014,Cover,0.022206676,0,1,4,0.025848306,TRUE,FALSE,222.0667634,258.4830608,NA,0.879423376,571.1947659,1,438,438
36999,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2015,Cover,0.025848306,0,1,5,0.021930041,TRUE,FALSE,258.4830608,219.3004076,NA,0.881869669,621.1045205,1,679,679
37000,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2016,Cover,0.021930041,0,1,6,0.012824397,TRUE,FALSE,219.3004076,128.2439652,NA,0.879219491,567.258446,1,495,495
37001,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2017,Cover,0.012824397,0,1,7,0.001573992,TRUE,FALSE,128.2439652,15.73992445,NA,0.870211229,421.934713,1,349,349
37002,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2018,Cover,0.001573992,0,1,8,0.006931636,FALSE,FALSE,15.73992445,69.31636476,NA,0.829388924,132.6397335,1,167,167
37003,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2019,Cover,0.006931636,0,1,9,8.06E-05,FALSE,TRUE,69.31636476,0.806481524,NA,0.859183661,300.4995804,1,236,236
37004,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_36,2020,Cover,8.06E-05,0,NA,10,NA,FALSE,FALSE,0.806481524,NA,NA,0.755079202,25.75257057,1,19,19
37005,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_37,2010,Cover,0.002582976,1,0,0,NA,FALSE,FALSE,25.82976424,NA,NA,0.839864828,174.3184146,1,148,148
37006,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_4,2010,Cover,6.29E-05,1,0,0,NA,FALSE,FALSE,0.629465085,NA,NA,0.747987052,22.46210921,1,4,4
37007,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_5,2010,Cover,0.001587124,1,0,0,NA,FALSE,FALSE,15.87123825,NA,NA,0.829569039,133.2490387,1,99,99
37008,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_6,2010,Cover,0.000760312,1,0,0,NA,TRUE,FALSE,7.603123481,NA,NA,0.813023214,88.78642106,1,134,134
37009,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_7,2010,Cover,0.000523597,1,0,0,NA,FALSE,FALSE,5.235970481,NA,NA,0.804176254,72.27401294,1,55,55
37010,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2010,Cover,0.000498403,1,1,0,0.000621991,FALSE,FALSE,4.984033852,6.219908714,NA,0.802983264,70.33442311,1,70,70
37011,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2011,Cover,0.000621991,0,1,1,0.000597218,FALSE,FALSE,6.219908714,5.972176824,NA,0.808299355,79.47641741,0,0,0
37012,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2012,Cover,0.000597218,0,1,2,0.000755609,TRUE,FALSE,5.972176824,7.556089452,NA,0.807332219,77.71429685,1,113,113
37013,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2013,Cover,0.000755609,0,1,3,0.003488797,TRUE,FALSE,7.556089452,34.88796882,NA,0.812878587,88.48300848,1,128,128
37014,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2014,Cover,0.003488797,0,1,4,0.002513787,TRUE,FALSE,34.88796882,25.1378666,NA,0.845965065,205.7614457,1,152,152
37015,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2015,Cover,0.002513787,0,1,5,0.002090683,FALSE,FALSE,25.1378666,20.90682594,NA,0.839304324,171.7268496,0,0,0
37016,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2016,Cover,0.002090683,0,1,6,0.001632096,TRUE,FALSE,20.90682594,16.32096248,NA,0.835457822,155.125789,1,113,113
37017,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2017,Cover,0.001632096,0,1,7,0.001201254,TRUE,FALSE,16.32096248,12.012543,NA,0.830173692,135.3188588,1,172,172
37018,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2018,Cover,0.001201254,0,1,8,0.000844488,TRUE,FALSE,12.012543,8.444877141,NA,0.823447406,114.2688387,1,121,121
37019,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2019,Cover,0.000844488,0,1,9,0.00037897,TRUE,FALSE,8.444877141,3.789703412,NA,0.815457414,94.08112027,1,101,101
37020,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_8,2020,Cover,0.00037897,0,NA,10,NA,TRUE,FALSE,3.789703412,NA,NA,0.796255913,60.46930964,1,52,52
37021,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_9,2010,Cover,0.000236744,1,1,0,0.000200822,FALSE,FALSE,2.367440404,2.008221114,NA,0.784307008,46.64644827,1,25,25
37022,Fry Park,30734,Muhlenbergia montana,MUHMON_2010_9,2011,Cover,0.000200822,0,0,1,NA,FALSE,FALSE,2.008221114,NA,NA,0.780009534,42.59842637,1,21,21
37023,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_1,2011,Cover,7.12E-05,1,0,0,NA,FALSE,FALSE,0.712175621,NA,NA,0.751537155,24.04514913,1,6,6
37024,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_10,2011,Cover,0.000129528,1,1,0,0.000151831,FALSE,FALSE,1.295277119,1.518306274,NA,0.768259283,33.445104,0,0,0
37025,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_10,2012,Cover,0.000151831,0,1,1,0.000701509,FALSE,FALSE,1.518306274,7.015091066,NA,0.77256623,36.50854644,0,0,0
37026,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_10,2014,Cover,0.000701509,0,1,2,0.000850502,FALSE,FALSE,7.015091066,8.505018812,NA,0.811140427,84.93008989,1,70,70
37027,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_10,2015,Cover,0.000850502,0,1,3,0.000923228,FALSE,FALSE,8.505018812,9.232276352,NA,0.81562104,94.45014574,1,93,93
37028,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_10,2016,Cover,0.000923228,0,0,4,NA,FALSE,FALSE,9.232276352,NA,NA,0.817504743,98.82341204,1,101,101
37029,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_11,2011,Cover,0.000401728,1,1,0,0.000200737,FALSE,FALSE,4.017275481,2.007369963,NA,0.79770215,62.44624112,0,0,0
37030,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_11,2012,Cover,0.000200737,0,1,1,0.001659045,FALSE,FALSE,2.007369963,16.59044865,NA,0.779998384,42.58846558,1,77,77
37031,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_11,2013,Cover,0.001659045,0,0,2,NA,FALSE,FALSE,16.59044865,NA,NA,0.830527288,136.5469044,1,163,163
37032,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_12,2011,Cover,0.00050652,1,1,0,3.12E-06,FALSE,TRUE,5.065203212,0.031178987,NA,0.803374687,70.96402529,1,103,103
37033,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_12,2012,Cover,3.12E-06,0,0,1,NA,FALSE,FALSE,0.031178987,NA,NA,0.651877415,4.280430505,0,0,0
37034,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_13,2011,Cover,0.000904062,1,1,0,0.0004547,FALSE,FALSE,9.040618834,4.546998494,NA,0.817024553,97.6863688,1,61,61
37035,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_13,2012,Cover,0.0004547,0,1,1,0.001009041,FALSE,FALSE,4.546998494,10.09040869,NA,0.800748494,66.86229689,0,0,0
37036,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_13,2013,Cover,0.001009041,0,1,2,0.004297961,FALSE,FALSE,10.09040869,42.97961134,NA,0.819528358,103.7895177,1,60,60
37037,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_13,2014,Cover,0.004297961,0,1,3,0.002936556,FALSE,FALSE,42.97961134,29.36556138,NA,0.850085119,230.8533414,1,231,231
37038,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_13,2015,Cover,0.002936556,0,1,4,0.001868605,TRUE,FALSE,29.36556138,18.68604556,NA,0.842491852,187.1026766,1,242,242
37039,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_13,2016,Cover,0.001868605,0,1,5,0.002553349,FALSE,FALSE,18.68604556,25.53349128,NA,0.833077997,145.8074353,1,147,147
37040,Fry Park,30734,Muhlenbergia montana,MUHMON_2011_13,2017,Cover,0.002553349,0,1,6,0.004705852,FALSE,FALSE,25.53349128,47.05851978,NA,0.839626872,173.2125561,1,123,123
